,sound.files,selec,duration,meanfreq,sd,freq.median,freq.Q25,freq.Q75,freq.IQR,time.median,time.Q25,time.Q75,time.IQR,skew,kurt,sp.ent,time.ent,entropy,sfm,meandom,mindom,maxdom,dfrange,modindx,startdom,enddom,dfslope,meanpeakf,class
46,Track85.wav,0,1,1.73370907430247,2.41564346398288,1.14295266113934,0.466301150040118,1.78871355977534,1.32241240973522,0.171449669722962,0.059120575766539,0.266042590949423,0.206922015182885,13.9477976909499,293.760984876816,0.776125401238917,0.855809197006895,0.664215256410931,0.069351016881337,0.479378522028689,0.04306640625,1.50732421875,1.4642578125,8.17647058823529,0.64599609375,0.04306640625,-0.6029296875,0.302482160433071,Banana
47,Track86.wav,0,1,1.71079158559014,2.32307157441377,1.20028715003589,0.518545106484805,1.72409667384542,1.20555156736061,0.344323625283447,0.225591340702948,0.439309452947846,0.213718112244898,8.75751081165322,114.224676302865,0.784752086263196,0.855891137902774,0.671662356083382,0.052996654658467,0.534530101102941,0.04306640625,1.50732421875,1.4642578125,6.58823529411765,0.04306640625,0.04306640625,0,0.302482160433071,Banana
48,Track87.wav,0,1,1.84718612616412,2.46856153183386,1.27869255345294,0.598795772917179,1.82612435487835,1.22732858196117,0.343307392290249,0.242682811791383,0.438012879818594,0.195330068027211,8.10093714116867,99.7406433752317,0.788864411294655,0.855754179718004,0.675074017196184,0.065809203344783,0.618168569711538,0.04306640625,1.59345703125,1.550390625,12.9444444444444,0.30146484375,0.04306640625,-0.2583984375,0.302482160433071,Banana
49,Track106.wav,0,1,1.85391480235611,2.44708581989275,1.29404410093203,0.640145487610821,1.70413730393271,1.06399181632189,0.254778701604098,0.183677668598304,0.308104476358445,0.124426807760141,6.12922261225865,47.078863127799,0.789236917437734,0.854925447067621,0.674738724482726,0.087564207980323,1.26458629261364,0.04306640625,5.64169921875,5.5986328125,3.43076923076923,5.64169921875,0.04306640625,-5.5986328125,0.648369832677165,Chair
50,Track107.wav,0,1,1.59190012458159,2.14710206969849,1.22670708359923,0.628270580727505,1.5899808551372,0.9617102744097,0.178089569160998,0.106853741496599,0.243389077853364,0.136535336356765,6.99619234380531,64.8897948134023,0.757191001510217,0.85722996045781,0.649086812283613,0.051466026353772,1.11455859375,0.21533203125,4.86650390625,4.651171875,3.88888888888889,3.40224609375,0.30146484375,-3.10078125,0.648369832677165,Chair
51,Track108.wav,0,1,1.41979540396952,1.86639283583529,1.19140140553948,0.613890037205457,1.45059942124845,0.836709384042993,0.096413506041686,0.048206753020843,0.150646103190134,0.102439350169291,7.28232526291419,68.8375826482756,0.73238808525863,0.860969196646844,0.630563581398842,0.037933143215204,0.699538112331081,0.04306640625,1.76572265625,1.72265625,3.95,0.30146484375,0.04306640625,-0.2583984375,0.648369832677165,Chair
52,Track109.wav,0,1,1.33296901637971,1.5990919340618,1.18928932300438,0.594644661502189,1.44122600202088,0.846581340518693,0.136454860332411,0.077126660187885,0.195783060476938,0.118656400289053,7.46461176722959,71.8093647376483,0.734435752351569,0.857180483263915,0.629543993127014,0.034866258589259,0.845750914228723,0.04306640625,4.43583984375,4.3927734375,2.52941176470588,4.43583984375,0.04306640625,-4.3927734375,0.648369832677165,Chair
53,Track110.wav,0,1,1.50110901970143,2.27677514274601,1.08962264150943,0.466981132075472,1.42318059299191,0.956199460916442,0.02453514739229,0.012267573696145,0.055204081632653,0.042936507936508,12.0265865608302,226.839571740215,0.732916612302812,0.870951809098049,0.638335049403148,0.080389736370391,0.53294677734375,0.04306640625,1.33505859375,1.2919921875,3.93333333333333,0.64599609375,0.04306640625,-0.6029296875,0.648369832677165,Chair
54,Track111.wav,0,1,1.28398273613439,1.70354537237019,1.16042197162605,0.574208803201164,1.41851582393598,0.844307020734813,0.065461343267466,0.029755156030666,0.101167530504265,0.071412374473599,7.64918805062277,75.0156447913114,0.72276684976474,0.854778330232549,0.617805440989345,0.033954473628311,0.738754507211538,0.04306640625,1.42119140625,1.378125,4.5,0.55986328125,0.04306640625,-0.516796875,0.648369832677165,Chair
55,Track112.wav,0,1,1.27746423450028,1.59267345840715,1.17710005350455,0.573836276083467,1.41546281433922,0.841626538255752,0.066763443472627,0.030347019760285,0.103179867184969,0.072832847424684,6.65037927670386,55.2244237487264,0.714791180230527,0.867300584161196,0.619938808167207,0.028536631200803,0.716748046875,0.04306640625,1.67958984375,1.6365234375,3.94736842105263,0.55986328125,0.30146484375,-0.2583984375,0.648369832677165,Chair
56,Track113.wav,0,1,1.27487768538097,1.49672850128954,1.142683912692,0.575788197251415,1.40723524656427,0.831447049312854,0.149962207105064,0.089977324263039,0.203948601662887,0.113971277399849,7.27517100328665,73.2974816361997,0.732963463463058,0.861905662723567,0.631745359728288,0.024318006762892,1.04794921875,0.04306640625,5.21103515625,5.16796875,2.7,4.34970703125,0.04306640625,-4.306640625,0.561897914616142,Chair
57,Track114.wav,0,1,1.50132987730248,1.82943340050236,1.18887895050686,0.58706022659511,1.66279069767442,1.07573047107931,0.171715650661559,0.118424586663144,0.230927943993131,0.112503357329987,5.91877184121405,48.0354520784195,0.77387594031049,0.855747534588778,0.662242427998275,0.04112157212038,0.952042470079787,0.04306640625,3.31611328125,3.273046875,2.23684210526316,3.14384765625,0.64599609375,-2.4978515625,0.561897914616142,Chair
58,Track115.wav,0,1,1.61340404846204,1.96766658098981,1.26246472248354,0.619159611163374,1.76607086861085,1.14691125744748,0.161411739953713,0.107607826635809,0.215215653271618,0.107607826635809,6.7578330694934,69.1041882291745,0.780723258481556,0.85639895375995,0.668610581739664,0.054954553810393,1.13587646484375,0.04306640625,5.46943359375,5.4263671875,2.49206349206349,4.09130859375,0.04306640625,-4.0482421875,0.648369832677165,Chair
59,Track116.wav,0,1,1.60732743824394,1.90235814231686,1.22182526794414,0.573400454693082,1.82737901916207,1.25397856446898,0.172730978916389,0.119124813045786,0.238249626091571,0.119124813045786,7.1614593626351,75.5569152878081,0.783873374765569,0.857081672481554,0.671843503057833,0.051204325731439,1.00910500919118,0.04306640625,5.03876953125,4.995703125,2.60344827586207,4.26357421875,0.04306640625,-4.2205078125,0.648369832677165,Chair
60,Track117.wav,0,1,1.93105693919617,2.27113608766926,1.30567964262923,0.579132099553287,2.23404594767071,1.65491384811742,0.225580120937264,0.172153250188964,0.296815948601663,0.124662698412698,8.23056769716727,99.0224763059689,0.806474182661937,0.857042550848176,0.691182690701785,0.062751904955031,1.16279296875,0.04306640625,4.69423828125,4.651171875,3.11111111111111,4.34970703125,0.04306640625,-4.306640625,0.561897914616142,Chair
